pasta,origem,destino,motivo
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(2).jpg,7891025124214_3.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(3).jpg,7891025124214_4.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(4).jpg,7891025124214_5.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(5).jpg,7891025124214_6.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(6).jpg,7891025124214_7.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(7).jpg,7891025124214_8.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(8).jpg,7891025124214_9.jpg,ajuste_para_evitar_duplicidade
7891025124214,7891025124214-Iogurte_L_quido_YoPRO_15g_de_Prote_nas_Doce_de_Leite_Havanna_500g-(9).jpg,7891025124214_10.jpg,ajuste_para_evitar_duplicidade
7891025124535,7891025124535_01.jpg,7891025124535_1.jpg,padronizacao_nome
7891025124535,7891025124535_02.jpg,7891025124535_2.jpg,padronizacao_nome
7891025124535,7891025124535_03.jpg,7891025124535_3.jpg,padronizacao_nome
7891025124542,7891025124542_01.jpg,7891025124542_1.jpg,padronizacao_nome
7891025124542,7891025124542_02.jpg,7891025124542_2.jpg,padronizacao_nome
7891025124542,7891025124542_03.jpg,7891025124542_3.jpg,padronizacao_nome
7891025124634,7891025124634-Danoninho_Bom_Dia_Banana_com_Aveia_90g-(1).jpg,7891025124634_1.jpg,padronizacao_nome
7891025124641,7891025124641-Danoninho_Bom_Dia_Morango_com_Aveia_90g-(1).jpg,7891025124641_1.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(1).jpg,7891025124795_1.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(2).jpg,7891025124795_2.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(3).jpg,7891025124795_3.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(4).jpg,7891025124795_4.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(5).jpg,7891025124795_5.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(6).jpg,7891025124795_6.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(7).jpg,7891025124795_7.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(8).jpg,7891025124795_8.jpg,padronizacao_nome
7891025124795,7891025124795-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Baunilha_15g_de_prote_nas_250ml-(9).jpg,7891025124795_9.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(1).jpg,7891025124825_1.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(2).jpg,7891025124825_2.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(3).jpg,7891025124825_3.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(4).jpg,7891025124825_4.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(5).jpg,7891025124825_5.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(6).jpg,7891025124825_6.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(7).jpg,7891025124825_7.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(8).jpg,7891025124825_8.jpg,padronizacao_nome
7891025124825,7891025124825-Caixa_com_12_unidades_YoPRO_Bebida_L_ctea_UHT_Banana_15g_de_prote_nas_250ml-(9).jpg,7891025124825_9.jpg,padronizacao_nome
7891025699989,7891025699989-Nutrison_Danone_1L-(1).jpg,7891025699989_1.jpg,padronizacao_nome
7891025699989,7891025699989-Nutrison_Danone_1L-(2).jpg,7891025699989_2.jpg,padronizacao_nome
8716900554971,8716900554988_1.jpg,8716900554971_1.jpg,padronizacao_nome
8716900554971,8716900554988_2.jpg,8716900554971_2.jpg,padronizacao_nome
8716900554971,8716900554988_3.jpg,8716900554971_3.jpg,padronizacao_nome
8716900554971,8716900554988_4.jpg,8716900554971_4.jpg,padronizacao_nome
8716900554971,8716900554988_5.jpg,8716900554971_5.jpg,padronizacao_nome
8716900554971,8716900554988_6.jpg,8716900554971_6.jpg,padronizacao_nome
8716900554971,8716900554988_7.jpg,8716900554971_7.jpg,padronizacao_nome
8716900554971,8716900554988_8.jpg,8716900554971_8.jpg,padronizacao_nome
8716900554971,8716900554988_9.jpg,8716900554971_9.jpg,padronizacao_nome
8716900554971,8716900554988_10.jpg,8716900554971_10.jpg,padronizacao_nome
8716900554971,8716900554988_11.jpg,8716900554971_11.jpg,padronizacao_nome
8716900554971,8716900554988_12.jpg,8716900554971_12.jpg,padronizacao_nome
8716900554971,8716900554988_13.jpg,8716900554971_13.jpg,padronizacao_nome
8716900556821,8716900556821-Forticare_Capuccino_4Xpb_125Ml_-(1).jpg,8716900556821_1.jpg,padronizacao_nome
8716900556821,8716900556821-Forticare_Capuccino_4Xpb_125Ml_-(2).jpg,8716900556821_2.jpg,padronizacao_nome
8716900556944,8716900556944-Forticare_Pessego_Gengibre_4Xpb_125Ml_-(1).jpg,8716900556944_1.jpg,padronizacao_nome
8716900556944,8716900556944-Forticare_Pessego_Gengibre_4Xpb_125Ml_-(2).jpg,8716900556944_2.jpg,padronizacao_nome
8716900557231,8716900557231-Forticare_Laranja_Limao_4Xpb_125Ml_-(1).jpg,8716900557231_1.jpg,padronizacao_nome
8716900557231,8716900557231-Forticare_Laranja_Limao_4Xpb_125Ml_-(2).jpg,8716900557231_2.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(1).jpg,8716900569821_1.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(2).jpg,8716900569821_2.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(3).jpg,8716900569821_3.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(4).jpg,8716900569821_4.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(5).jpg,8716900569821_5.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(6).jpg,8716900569821_6.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(7).jpg,8716900569821_7.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(8).jpg,8716900569821_8.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(9).jpg,8716900569821_9.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(10).jpg,8716900569821_10.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(11).jpg,8716900569821_11.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(12).jpg,8716900569821_12.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(13).jpg,8716900569821_13.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(14).jpg,8716900569821_14.jpg,padronizacao_nome
8716900569821,8716900569821-Nutridrink_Protein_Baunilha_200ml-(15).jpg,8716900569821_15.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(1).jpg,8716900569845_1.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(2).jpg,8716900569845_2.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(3).png,8716900569845_3.png,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(4).jpg,8716900569845_4.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(5).jpg,8716900569845_5.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(6).jpg,8716900569845_6.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(7).jpg,8716900569845_7.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(8).jpg,8716900569845_8.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(9).jpg,8716900569845_9.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(10).jpg,8716900569845_10.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(11).jpg,8716900569845_11.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(12).jpg,8716900569845_12.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(13).jpg,8716900569845_13.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(14).jpg,8716900569845_14.jpg,padronizacao_nome
8716900569845,8716900569845-Nutridrink_Protein_Morango_200ml-(15).jpg,8716900569845_15.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(1).jpg,8716900569869_1.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(2).jpg,8716900569869_2.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(3).jpg,8716900569869_3.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(4).jpg,8716900569869_4.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(5).jpg,8716900569869_5.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(6).jpg,8716900569869_6.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(7).jpg,8716900569869_7.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(8).jpg,8716900569869_8.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(9).jpg,8716900569869_9.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(10).jpg,8716900569869_10.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(11).jpg,8716900569869_11.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(12).jpg,8716900569869_12.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(13).jpg,8716900569869_13.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(14).jpg,8716900569869_14.jpg,padronizacao_nome
8716900569869,8716900569869-Nutridrink_Protein_Chocolate_200ml-(15).jpg,8716900569869_15.jpg,padronizacao_nome
8716900580390,8716900580390 - 1A.png,8716900580390_1.png,padronizacao_nome
8716900580390,8716900580390 - 1B.png,8716900580390_2.png,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 2.jpg,8716900580390_3.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 3.jpg,8716900580390_4.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 4.jpg,8716900580390_5.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 5.jpg,8716900580390_6.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 6.jpg,8716900580390_7.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 7.jpg,8716900580390_8.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 8.jpg,8716900580390_9.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 9.jpg,8716900580390_10.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 10.jpg,8716900580390_11.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 11.jpg,8716900580390_12.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 12.jpg,8716900580390_13.jpg,ajuste_para_evitar_duplicidade
8716900580390,8716900580390 - 13.jpg,8716900580390_14.jpg,ajuste_para_evitar_duplicidade
8716900581809,8716900581809_01.png,8716900581809_1.png,padronizacao_nome
8716900581809,8716900581809_02.png,8716900581809_2.png,padronizacao_nome
8716900581809,8716900581809_03.jpg,8716900581809_3.jpg,padronizacao_nome
8716900581809,8716900581809_04.png,8716900581809_4.png,padronizacao_nome
8716900581809,8716900581809_05.jpg,8716900581809_5.jpg,padronizacao_nome
8716900581809,8716900581809_06.jpg,8716900581809_6.jpg,padronizacao_nome
8716900581809,8716900581809_07.jpg,8716900581809_7.jpg,padronizacao_nome
8716900581809,8716900581809_08.jpg,8716900581809_8.jpg,padronizacao_nome
8716900581809,8716900581809_09.jpg,8716900581809_9.jpg,padronizacao_nome
8716900582875,8716900582875_03.jpg,8716900582875_3.jpg,padronizacao_nome
8716900582875,8716900582875_3.jpg,8716900582875_4.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_4.png,8716900582875_5.png,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_5.jpg,8716900582875_6.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_6.jpg,8716900582875_7.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_7.jpg,8716900582875_8.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_8.jpg,8716900582875_9.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_9.jpg,8716900582875_10.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_10.jpg,8716900582875_11.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_11.jpg,8716900582875_12.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_12.jpg,8716900582875_13.jpg,ajuste_para_evitar_duplicidade
8716900582875,8716900582875_13.jpg,8716900582875_14.jpg,ajuste_para_evitar_duplicidade
8716900582929,8716900582929_01.png,8716900582929_1.png,padronizacao_nome
8716900582929,8716900582929_02.png,8716900582929_2.png,padronizacao_nome
8716900582929,8716900582929_03.jpg,8716900582929_3.jpg,padronizacao_nome
8716900582929,8716900582929_04.jpg,8716900582929_4.jpg,padronizacao_nome
8716900582929,8716900582929_05.jpg,8716900582929_5.jpg,padronizacao_nome
8716900582929,8716900582929_06.jpg,8716900582929_6.jpg,padronizacao_nome
8716900582929,8716900582929_07.jpg,8716900582929_7.jpg,padronizacao_nome
8716900582929,8716900582929_08.jpg,8716900582929_8.jpg,padronizacao_nome
8716900582929,8716900582929_09.jpg,8716900582929_9.jpg,padronizacao_nome
8716900582998,8716900582998 - 1A.png,8716900582998_1.png,padronizacao_nome
8716900582998,8716900582998 - 1B.png,8716900582998_2.png,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 2.jpg,8716900582998_3.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 3.jpg,8716900582998_4.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 4.jpg,8716900582998_5.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 5.jpg,8716900582998_6.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 6.jpg,8716900582998_7.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 7.jpg,8716900582998_8.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 8.jpg,8716900582998_9.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 9.jpg,8716900582998_10.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 10.jpg,8716900582998_11.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 11.jpg,8716900582998_12.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 12.jpg,8716900582998_13.jpg,ajuste_para_evitar_duplicidade
8716900582998,8716900582998 - 13.jpg,8716900582998_14.jpg,ajuste_para_evitar_duplicidade
8718117614790,8718117604920_04.jpg,8718117614790_4.jpg,padronizacao_nome
8718117614790,8718117614790_4.png,8718117614790_5.png,ajuste_para_evitar_duplicidade
8718117614790,8718117614790_5.jpg,8718117614790_6.jpg,ajuste_para_evitar_duplicidade
8718117614790,8718117614790_6.jpg,8718117614790_7.jpg,ajuste_para_evitar_duplicidade
8718117614790,8718117614790_7.png,8718117614790_8.png,ajuste_para_evitar_duplicidade
